seed,rppg_bpm_mean,perclos,neck_norm,rppg_snr_mean,blink_per_min,ear_mean
T4,79.6747829505448,0.20870512659772666,1.4072925793505293,2.395791869450528,17.15248127152033,0.3152665147748417
T4,88.84389867383175,0.13186425977623797,2.202145879006341,1.7470203908470743,15.041662155535423,0.32872039779716794
T4,74.16399567256698,0.24083377587326332,2.038898604225257,2.0294012933411123,15.489234009290506,0.237701816994531
T4,78.88298050415841,0.18277493686183105,1.8808382505480394,1.5977945717556898,15.542185595321804,0.32174497601875035
T4,81.1046414324948,0.2582404930035901,2.5283610731776838,1.6014256977943724,11.268535218655177,0.30155559255279785
T4,80.63781774255062,0.1969405484660519,2.0347260629199146,1.9150760955962531,8.845812395419136,0.25403464012706134
T4,67.74944173582307,0.3218598992666896,1.8116424849236998,1.9147940569523696,16.455638965371588,0.3950405236472234
T4,80.76140230377008,0.06119584478037737,2.025287953025087,1.296509754658383,16.083636845461186,0.309243891368533
T4,93.58823421741538,0.17923804478914482,1.7399826831422769,2.9420350275852654,12.899869695343662,0.2689412656315291
T4,64.52855321871517,0.26170371471608816,1.8095733064898138,1.9189495458682586,11.921295335757758,0.2906169601836235
T4,88.59382688021599,0.1754515462040509,2.096590700531296,1.1697795422518704,25.392120251375825,0.3264359137494958
T4,81.19354025696582,0.14454788516961775,1.861450448446937,2.660920755572535,10.203954780753879,0.33744341514767073
T4,73.58529605892778,0.18138835759822924,1.8872564815074417,1.551030307753306,12.912279497426903,0.3100204611158245
T4,100.00416546342423,0.10340498766748639,2.4172362152101954,2.304968800846799,15.32754689051206,0.34180616785817725
T4,87.62259712084712,0.20832676401828387,2.2149121957965963,1.9897898140340249,8.228847118232096,0.354458255245012
T4,68.00711097894776,0.3708323288121257,2.200706455026705,2.1503697362293743,14.586179833365478,0.219219084231727
T4,80.74516228771463,0.280152204875871,2.1322041755495547,2.1026126517088817,22.988745604289168,0.25667952520245185
T4,85.76689583670185,0.12236936254393115,2.1210503904310487,1.6548993336784268,18.669340992267667,0.23399188915521138
T4,78.1121787464925,0.13886612423701952,2.3641462247267855,2.0245677723032847,17.1610016780997,0.2858372465255429
T4,86.82910267195206,0.17166905336842825,1.9951135035062098,3.219855232231117,16.962139644726925,0.3531419768277826
T4,79.33482679850584,0.2703091289413756,2.4638785312249447,0.65743649310005,14.55982108273337,0.313642485902227
T4,86.67247560834328,0.14249590935815687,1.7621495830094227,2.0395742640096226,18.79196479781546,0.22870513862355935
T4,94.38522591656152,0.15168380067367265,1.9362405780696887,2.260988883567495,13.220691167307093,0.2663114609584891
T4,73.24337748994347,0.26193246034604334,1.6553509096560282,1.3686370899192632,11.885967266512834,0.3324237164322519
T4,82.0313861038961,0.26052567993326026,1.9140567450767643,1.1777911729040282,14.510213371232496,0.2544251955019976
T4,75.36692423461585,0.17383297377273862,2.129610608238601,3.295349547402976,18.52848302034792,0.2761647272881216
T4,81.2726841122583,0.12175656099390454,2.362811722306296,1.7770977594843127,15.65212795375907,0.29622244969229644
T4,68.1280547214986,0.09151786237161051,1.8341681154507739,3.247397096961645,17.372694735307274,0.1899250119627604
T4,74.20698403497327,0.1510706911162927,2.001326118399774,2.3214579861777356,3.8794039204051494,0.319979526442679
T4,78.03804027195503,0.04386297684099297,1.9101974000412654,2.045684636217268,19.965286977874964,0.29811574948192204
T4,88.98763872100407,0.25248739173369406,1.8153500148037764,2.285582307229067,25.70300862148128,0.30942628761369934
T4,91.45222007454132,0.1558978510136809,1.7026551366131675,2.38100326727364,20.67452025280678,0.23206702666299467
T4,66.76472207515745,0.2336905564971597,2.0151652913254505,2.70779313402626,12.411900322574246,0.24260033835248754
T4,72.05357634012951,0.33078274213209335,1.56698374989121,2.26148950729818,9.757783588228936,0.25115833880786725
T4,86.46903422573422,0.28210969949930054,2.027635787706125,2.0867663764701114,15.387321162699923,0.293528247526936
T4,60.07580215825506,0.11942056134371065,2.0052379838719383,2.1057725101602673,9.065120687556945,0.28451737274047784
T4,75.36830135047633,0.26084742905336855,1.8355624252690292,2.811147993247387,17.628357709078013,0.28739082514411407
T4,79.02713074329911,0.28104999192615066,1.7472741075225093,2.4901809452912578,11.37294770811345,0.37058584657138033
T4,92.5701497728682,0.14775504373327356,1.653923179597737,1.3987870680064383,18.803318394448112,0.34627408714602537
T4,86.89403900570755,0.1332692153849597,2.467832102744435,1.6186227216444224,20.810680574536473,0.2450489237556531
T4,76.72786579777802,0.1923215671863021,1.664506983952793,2.198449294446425,3.838740428099131,0.24832488232364974
T4,76.31424105900041,0.08790036553386729,2.3894255898875314,1.6262472048201937,15.463890054236453,0.3667863707218757
T4,77.49804599482076,0.3029514464511087,2.1500411899668794,1.7741077883612228,10.508593959660214,0.26515142602157427
T4,95.23529400456161,0.031624534487865646,1.9089947579287798,1.426448250968598,6.951100298906034,0.34994193938784757
T4,75.71975057427133,0.12252348089805577,1.7107307890695829,1.843014284286916,10.91328542237019,0.3609310967860531
T4,76.9631961163527,0.18113043851935826,2.260623374214996,2.2541765840930488,12.905330601504273,0.2538825491561867
T4,83.52589067285265,0.1841039036068522,2.43241279918552,2.5970969698325628,19.16843620603474,0.26752567274555056
T4,78.79229554913545,0.21162869211998372,1.766493897797546,2.005538568976231,6.39296366840893,0.2851415586628245
T4,78.02715772034277,0.2190013998072386,1.9253136985298924,3.244910017766541,19.254062935787513,0.23781193127667913
T4,68.85932856848945,0.18504715897621865,2.2629059411984276,1.9541519675667205,24.090314559413528,0.23210683010424193
T4,79.88478531961452,0.27958204231389594,2.083945840006711,3.9160538937962475,16.987205329584825,0.2609403617686961
T4,75.56418777025581,0.05024366812539638,2.4999902390390383,2.6009912534602284,16.72970624861187,0.32363487939465546
T4,91.66127776190223,0.19998848402581276,1.8574638876321639,2.2980334590934723,13.932886914733551,0.25860534927721984
T4,86.53088502701164,0.14997909117992217,2.1355728020923777,1.7005798135654295,8.124798820773469,0.270683879114254
T4,79.75856386990068,0.20927594046004405,1.6872680075145834,0.3053035878572412,16.674136636337487,0.2577379704369044
T4,86.68381023267344,0.21545318865623952,2.5239729326247615,1.906921032410798,15.920137420967334,0.21275812921857185
T4,76.6013044828685,0.1361719786453648,1.8174147969279366,2.106930976617585,17.65796454851929,0.35521879047611016
T4,90.52126358426946,0.15513357024251553,1.4480082426762002,3.153471922973017,26.84420174426881,0.163888242958234
T4,79.94600439328373,0.2554810706276291,1.968558994685093,1.1721502693849744,17.63890470014027,0.24829633847110374
T4,85.83382354180414,0.224433938805569,1.9651423447216698,3.1435318179919003,16.12855839781086,0.30893627706673393
T4,67.09106754676513,0.15238260943782655,2.4788928781404476,1.8492533566475498,21.809656606848833,0.21120786240527048
T4,83.4668004887843,0.342792367153936,1.9152950886540643,2.434434127103272,7.27391970365,0.31123726283701014
T4,63.117958826334586,0.3616424353946558,1.996839063964476,0.47609215068231814,8.286486960333864,0.34361637048235555
T4,59.64671055060067,0.09762762647277516,2.1483597179781952,2.083418228905649,12.123967533271259,0.238012492537362
T4,76.95523122288563,0.22112564722102404,2.3965676707773707,1.7937607676413532,10.725353658134576,0.29142554750718225
T4,71.00072392401405,0.37562961049426746,1.9841925963968008,2.409457646092869,17.46966680705791,0.22546730575671406
T4,81.64052795712223,0.2548729040429425,2.259869473396971,2.0547351726540635,12.412793915450992,0.30633586537244667
T4,102.4475662648605,0.21547421000387826,2.1295211470152453,1.314656227152708,22.699669204967897,0.28540041546639744
T4,71.68276818587918,0.1854360216648397,1.9259411663095094,2.568192582373417,21.602237100059988,0.29175550501989184
T4,73.76056413556094,0.1621163999886296,2.01938861049777,2.416777243580953,17.850355234794222,0.3492847083591582
T4,82.05403946064699,0.1851239708166185,2.007168469714186,2.3580609176775975,12.070041084220998,0.30453302772497187
T4,84.93013291412356,0.16144894113143038,1.770993841070617,2.6053492172764527,17.08475280417278,0.34827095474327624
T4,78.23593934094242,0.25214358509906243,2.3034201886115246,2.6605804647505904,18.055296718730432,0.3126790948434793
T4,77.94069669746784,0.1721292443115991,1.6535949368329574,1.9869129986564553,8.667141772568183,0.2209889477645718
T4,87.02462955120544,0.16911939415929597,2.2927922306377053,1.1854055163388715,15.743898659734603,0.29404035806578077
T4,85.19907637033899,0.11584875192196437,2.238604832281145,1.1690226367106642,17.53056893060402,0.30544419493758845
T4,69.66324167926311,0.19652870879337878,1.9767376854800343,2.8098507403912962,15.082318531243516,0.2086884489711024
T4,79.20818681384158,0.1374114828592698,1.8086389131315652,2.4262684634966534,21.855550662276034,0.3476443246327857
T4,80.35286848661474,0.18734748818896343,1.9433937285845242,2.061217608525796,20.070815005642253,0.28436962065624166
T4,69.45515377950889,0.2729270886905073,2.118193664498799,1.7392110468802544,9.872088120642898,0.2993717233346851
T4,82.59839100674364,0.22561474204177887,2.185764609840983,2.018934258764159,14.622411693837343,0.23614183380308618
T4,71.42043522823457,0.23533077063498017,2.0717297408849573,2.0148765260362755,9.822369957276834,0.28459563885342526
T4,89.72066707917043,0.22492636298304627,2.248034084035205,1.797944776245313,16.89777973677965,0.29595887027290446
T4,81.92745912605072,0.20414230111340453,1.8606413569931326,1.5805850438874447,9.664258978544156,0.2646529607367783
T4,80.8930648576905,0.19108702385298593,2.058644099625006,3.2985901114929286,18.616556357530673,0.2849971299460717
T4,74.08971647143726,0.17845356488688335,1.6079135472826371,2.1371359630113576,15.940725574788626,0.1749842922688734
T4,78.81390176122306,0.25313819061831505,2.1909066647093502,1.636517235366434,18.854172929388987,0.34906036356853304
T4,60.02253707092945,0.12410321334982259,2.0382940629878967,1.2187630184661562,13.274576915613574,0.2252483903617677
T4,68.68592529476942,0.2938505810357881,1.8961064557063183,1.5645837981840316,6.718534019137766,0.1718429560851336
T4,83.62839799188754,0.20238546438793723,2.290385604679812,2.431835888470381,22.829175908948464,0.2329324598117365
T4,58.71432958177856,0.14759097265958385,2.172881537199127,2.455030231111002,13.137157457350478,0.23920432096098573
T4,88.46608521481164,0.1657597744671991,1.2959014395639832,1.8689878729169915,20.883450309084562,0.3081296806686793
T4,62.53903524626091,0.1526106719168322,2.00997081206684,2.0310264163385328,16.150911685299345,0.2352507292999263
T4,87.56738502664268,0.2112144549319629,1.6362440008180534,1.816968517911943,17.3695615767771,0.29514952899729385
T4,71.54502967120676,0.14975098688581845,2.266664968617089,1.3352982202184154,23.148745571573087,0.23295637294589047
T4,87.78991084342461,0.27994918391486157,2.622268705726204,2.781011743692062,15.70117650912599,0.3912794374990028
T4,81.309512075848,0.145285270517003,1.8703666223211641,2.2235811861786408,21.00115653678801,0.3081890135362236
T4,64.63165059708511,0.040923464871007814,2.0186447881254823,3.4858131518178843,6.578372224717435,0.37872937301376763
T4,92.49148749558455,0.14883010550918735,1.9372416065228506,1.5462978275952555,18.355500747999308,0.23018579006731213
T4,94.41707155522612,0.05940351786902398,2.087703278055056,1.9174799789821197,12.790564609062745,0.31409218662812605
T4,79.34195093999793,0.19720918045991404,2.161137253902201,2.529782131072456,13.329663194395168,0.2330897672837003
T4,77.2608372782768,0.27414105848599185,2.3217984841350754,1.8529431634599884,14.043581814699161,0.3098160310439342
T4,78.40133034029364,0.24534318601859714,1.7531446663755539,1.1673829832623221,15.73263558371697,0.31478468439160767
T4,70.24847677221254,0.10636873465369302,2.3929087029559017,1.4306782268607017,22.2858023890202,0.2011496464054624
T4,90.98586759756918,0.14664213029024004,1.7671215359890973,2.0604500393844463,4.731434428611843,0.22403420282805891
T4,74.57108068269814,0.324504347489668,2.0692721748425,2.206020397344325,14.220200891459047,0.22253251918946165
T4,79.48809587308324,0.2222957986114034,2.2896441598941712,1.943236804047498,10.41756460146376,0.2056532052679864
T4,72.06703596796956,0.20028830848438414,2.1782996845994993,2.60209107371715,19.82907002346581,0.24427105070373795
T4,73.73926900279803,0.27392437928354907,1.7653562647529124,2.5956593252317646,11.884541226749425,0.23279661155451634
T4,67.22274848348829,0.3716918787801111,1.824519095793869,2.193667486327834,16.283850243281027,0.2085335059268536
T4,92.57069313714393,0.2907601294305817,1.8844172743172005,2.0161351432110965,12.012481128333937,0.2856663855728626
T4,78.45912426793987,0.20975906783394055,1.9872076797185234,1.8482646046342188,17.340293256561782,0.308041301157038
T4,89.65921618728808,0.22482817231893765,2.286738312079684,2.3306150788554247,19.07401663555205,0.21501195754016583
T4,80.1332459691326,0.24319558537687522,1.677047140624551,2.5517755482866677,12.013000090802779,0.25288068432791216
T4,73.05596472297105,0.15711110524429134,2.116675376153186,2.036362888888999,14.245377591203832,0.2811121007185898
T4,76.73314739997748,0.12588963690977917,2.1524931080432177,2.2699989400540366,6.898199048352326,0.26910975568854006
T4,74.397689494971,0.20367143584425665,2.139572180539428,1.8054120906282909,15.52699893480865,0.24565158954218924
T4,80.07959099184913,0.13369521393758155,2.116576583614497,1.1530702524280536,18.28133967327957,0.32118486779581573
T4,76.24733160323045,0.1956976306675452,2.379579530329979,1.3994273907721202,11.22297486356225,0.3230050411033366
T4,77.00078284058202,0.20672861279944635,2.1219520858415586,2.4594596032398783,19.60181356958058,0.3146290950557276
T4,66.21425315864086,0.36387261253180553,2.2142398111399912,2.2682018091444256,3.6334482539850956,0.2702137350994612
T4,71.9315407237888,0.14042650037404034,2.140886626231842,2.9541282032228438,4.743322770659926,0.37994003833615386
T4,96.5405754880043,0.1914747747620346,2.448278208182073,2.033659057384429,7.058788046193301,0.36763512231327605
T4,73.28766783748283,0.1884987977290827,1.5250488151092818,2.518864242726666,11.57602608994814,0.2605013696064726
T4,69.45906212376508,0.23061173733627316,2.3205271442798217,2.793810158334223,14.093092737713718,0.27457873971036095
T4,83.37326332575032,0.2732707032108536,1.9347423064366402,2.5966700988589144,13.60567725348332,0.3399967506984958
T4,94.07272199556532,0.16566615488613415,1.9298207848909035,1.6348718319781645,13.664540260690663,0.24059515920028665
T4,65.45975697518791,0.14250535789264782,1.7576308141933974,1.889260503344275,17.61788010546032,0.3004860387383836
T4,77.9147815174873,0.08515025688478414,1.5328261329982935,2.0778636438214133,11.639400782632109,0.28285705152402596
T4,73.67947446065092,0.13516568522380074,1.9045262881106093,1.408478785821826,7.682122240403292,0.2453760554627799
T4,62.38980525672597,0.23755085842036164,1.8281766726205575,2.2845731090625954,7.78106455495546,0.26895125595235647
T4,87.34926709258391,0.20319529292762423,2.123543494865174,2.614393099785316,24.56332510519252,0.20193820063994194
T4,79.76556081445155,0.1289196203565689,1.6319343817656449,1.7114870562770303,2.2394186719634988,0.25335901302097535
T4,80.71441844292606,0.17390627664605998,2.3579032948860306,3.183532529961551,13.118357045613713,0.18073390885990992
T4,72.4768852755441,0.20220310634531857,2.067983460803591,1.825565630596758,21.289534641356994,0.3944961455335713
T4,84.54784162996917,0.23525752521262513,1.938024327117303,1.8782252145584173,16.416828116264558,0.3557676070607717
T4,74.60702650512678,0.15846239530130318,1.8226441627035261,1.8570326928810827,9.852218972225685,0.34190174029335346
T4,78.5709679150324,0.1824691959639488,1.8031982361368846,1.5750343682519892,14.010929889789553,0.2955568795441339
T4,68.91739207818488,0.07270956866618536,1.7174782088448461,2.250714895694426,18.31959397294153,0.33037056632823397
T4,67.83897239791804,0.11940299384334396,1.8639098187732084,2.012015528357376,20.04074391871513,0.3440378951488271
T4,93.35531855300023,0.3132400960725191,2.0015126037236275,2.9968231140135817,9.503293907607361,0.3312102647048135
T4,74.92895295461526,0.046830152911360834,1.955659137639099,2.3643859577428867,17.802290850265916,0.32631510974056216
T4,82.91680356355802,0.17635382131561814,1.6463780315488032,2.3226136938183526,15.262502889266212,0.23477256588301787
T4,79.66209565232627,0.21534387605409788,1.9335429397390758,1.8670772923583254,19.522024069389197,0.3017966360702723
T4,75.58854797237817,0.1737955528271074,1.7767042711657297,1.1514603713033726,20.952076962650196,0.25362128420310415
T4,74.9203902966278,0.14342897336442217,2.0399705462655193,1.9462979607992292,12.283472691664844,0.22130525352133917
T4,86.30082591445586,0.19572450273288675,2.466162968801029,1.4898248351616916,6.752036479581727,0.22324769484514953
T4,76.98132395466091,0.19965242189484045,2.156255673528318,2.571105960749114,15.979182593081568,0.3016905948800063
T4,78.48556351828708,0.19425178165476703,1.9217200152944607,1.98173426767316,22.88310718656148,0.3329385554718145
T4,80.2222155719448,0.06856015151935191,1.593779206631376,2.9994457118402007,17.4279105441516,0.2118823899079923
T4,91.76508320252002,0.18968174604312227,1.6463189228303037,2.441186186514887,15.150814152179708,0.3675339549519715
T4,86.80510974633138,0.1401421116795911,1.5783191686310776,2.5013215733888616,26.005227672067193,0.35370614191126043
T4,83.82600267727993,0.16165848876305225,2.1814921158502094,2.1383942884665266,8.799870590608254,0.26120217211394525
T4,74.36428606646759,0.21588823343390173,1.8087326624889988,2.12520340064759,18.51495093975031,0.2570624250025666
T4,66.18031279993535,0.24485101253363967,2.015650064781062,2.391963720317185,11.147811695710802,0.2765497929219758
T4,89.49529931735302,0.26277441339693114,1.8444964543644005,2.5536012901482925,14.248171665038374,0.3292527705505442
T4,89.66447134220876,0.1652510860114778,2.022799135468377,1.5736578426236858,14.448218036709909,0.2610213426883453
T4,78.5929160087666,0.26468019437040824,2.350419282722364,2.2953684063851876,21.573183181050005,0.2248413944298121
T4,85.41883841603519,0.2821609272836794,1.828763516970656,3.57265233394764,9.319930972859629,0.29731769110663187
T4,87.81443053885405,0.27956465471822417,1.914761165192965,1.9461859838627273,11.324561454390796,0.17686217180826436
T4,88.31184452664982,0.2972837557168004,1.7984140221674367,1.8466739506375311,6.0352398876614775,0.2871450188545786
T4,89.2138347324647,0.18980222458567617,2.2186437258798333,1.584518039958438,16.435995818582498,0.33804006058962954
T4,75.44382349338868,0.18781076594487164,1.7435707025214406,1.13086146533408,11.708840950662989,0.29535168526005956
T4,95.14972982664717,0.2577535545576044,1.7167541888727587,2.7133318562846864,16.10983521331439,0.3190758240187126
T4,67.53406941714292,0.10434329794103771,1.653084258607094,2.0365792509815703,8.633671073403427,0.30473364961888855
T4,88.6172307699365,0.21466003330878386,1.6478816214524385,2.179776560384949,12.203081899291117,0.3164317768704993
T4,84.93932079030759,0.16286087054810602,2.1177235846678433,3.106900561930628,19.194645274915082,0.28728504941632343
T4,88.73619113524502,0.17418476643970143,2.6422812550387826,3.505513546110094,13.128403929514628,0.23854358947573168
T4,98.79008307096737,0.07809398864709949,1.7511559208982599,1.4668724484798699,17.128195632585673,0.268782828408183
T4,94.84445473378649,0.13766189859377548,2.2378864558265756,2.63273510656533,16.641632788228325,0.2763369089698078
T4,68.54823092810675,0.19856542493800194,2.062776760418093,2.3743072612628002,12.234136575230753,0.3429430662192816
T4,63.113284197321434,0.2621917221865526,1.7244943584370054,2.239755419188985,6.201270333975792,0.3613071432700979
T4,88.16889059053797,0.26930186125856354,1.930825112493253,2.287987236048681,18.927000218670706,0.3010305955364568
T4,69.84987584124077,0.19437714675028622,1.9417708310823032,1.987077289810203,14.853536861576263,0.24236233065397447
T4,79.87594611352486,0.18674981499397214,1.827324527094086,2.954769882288274,18.91640044902457,0.24351589484293956
T4,88.39727477005194,0.14185245690885623,2.482651718428138,2.3699890266316666,3.9365578233585605,0.27062479937639816
T4,63.56202648814414,0.22816495478832974,1.5234698575857117,2.2082178681679987,5.726953429616627,0.3494398748414379
T4,58.90019545690521,0.18266953996447233,2.0952591120467687,2.749654523717157,3.286362585776173,0.29672868656184453
T4,82.59299020337227,0.2424119177404303,2.0828811201584294,2.539447418777063,9.615811694753187,0.27723334534351557
T4,80.44385889613297,0.32261807628881733,1.855095950446231,2.277675955794076,19.209749510018092,0.24174937511550582
T4,77.54196928618077,0.19773375299167306,2.0373757163438455,2.197733048412051,16.829959929964573,0.32411895050227857
T4,80.38534763770218,0.09518518680781497,2.2194012421739755,3.0550723313445944,13.829230209821008,0.2944685753825677
T4,71.3948439263272,0.13974046898798068,2.038183783859919,2.3073815505847595,14.656201476332509,0.2774611104043153
T4,64.86505592727893,0.09792967910643678,2.10433133063517,1.9477860605938608,17.803941063157147,0.2851711858262378
T4,78.33345149119678,0.11620232174095152,2.173227983318033,1.4873908680841357,12.489248118793912,0.36432579950058236
T4,70.28291308950608,0.29136895064398277,1.491986002395863,1.7952775978496176,15.980344751490309,0.27198111685376003
T4,63.56518677588893,0.2158661701420938,2.3695945313679103,1.3718595014353854,14.699772863162929,0.3644229402141457
T4,85.05681071393276,0.09358778978969685,2.5695759925269304,2.0662746854298084,3.064786792320483,0.3421142498377233
T4,79.38601371577825,0.24575425162210854,2.2451987634290775,2.155902081362264,12.075855892850065,0.2826170628387112
T4,84.06528536632814,0.28822624118552176,2.2534161581823384,0.7712514548330616,20.793781419110726,0.32419369152691097
T4,70.10705058574064,0.17480878097948968,1.6479382556708309,2.0126697920148913,12.020696954647192,0.27381105060609134
T4,73.41941208163342,0.15268064126041797,1.97039290787163,2.3911456923081817,13.284553168258249,0.23858117724575806
T4,70.00956972779835,0.17638356012605355,1.7969890468398255,2.101572667281586,10.965669233033687,0.26660490503833806
T4,71.13358132941951,0.219922455717792,1.8532014349149777,1.4288313873136411,11.576839222623967,0.23463820318564543
T4,81.95407917749402,0.244797910517946,2.2417592272416367,2.762855185391615,19.620060948922717,0.30557243618042057
T4,72.17025383665055,0.28275517866281635,1.7990248531899078,1.5837574976916309,12.659570095561289,0.28073640085254825
T4,83.56066288820274,0.28487347441392163,1.9674746768261933,1.264551050114135,8.890254577914995,0.3083915067691992
T4,83.39755925418216,0.28297826937588855,1.522854819654575,1.353095940639618,0.0,0.3213342564372227
T4,100.25160986880103,0.2953345002246051,1.9603919995236072,1.992806832957153,11.136482743938899,0.12398775980092486
T4,66.07210954133191,0.24629714528602475,2.02250418997141,2.591230931954465,4.165915961437955,0.29557492764229853
T4,88.87902377835046,0.09283653769676099,1.8238024479653174,2.7007865704813745,4.881252532328702,0.1899161368651216
T4,79.10512038111581,0.19083250393404674,1.8200283001405602,2.127238978090461,17.975890383132764,0.2883315587559313
T4,79.85970269869003,0.2219744358836369,2.4716057214958926,1.2851580711479258,17.543377828703413,0.23613053768034503
T4,65.50136178093389,0.17318116144946102,1.6975639285237658,1.6071899267825798,4.413936680358857,0.2852118877467416
T4,75.39806187275346,0.2637882598431379,1.7373457392749034,1.4625368869887554,18.257397356708328,0.3482726363964219
T4,87.43197263443955,0.17478502194701467,1.7977473811746014,1.894081296251301,16.296792376273487,0.19461006533330089
T4,79.17521627982696,0.13519770790254032,2.2997047556537247,0.9365759875787498,10.082156314502745,0.2895328463729661
T4,80.81054370411266,0.3011009299607344,2.5253856109554333,2.06765004732339,17.671904587975682,0.2760787153114735
T4,77.09283319399458,0.24662030168644367,2.083043962936506,2.3879266395721346,5.866786677092655,0.18538909956376423
T4,91.54569746986287,0.21534776489402668,1.8206704960148732,1.9113999873844336,7.977851235722014,0.312399058936834
T4,79.78527432956506,0.2648696364021888,1.8930669097149637,2.276835575831643,6.801556807042296,0.28171108110919135
T4,57.99584327517938,0.274377396753477,2.266203079370944,1.437531699287569,8.44248138294191,0.25456308108242504
T4,73.07927449525509,0.2238725067680887,1.7722330302717908,1.1278043536607294,18.393444027541253,0.24391097910592477
T4,60.31203392919757,0.027963700677399422,2.363236656805569,1.618390231659637,7.331854344661976,0.44062762237996345
T4,47.485615845034616,0.1527087384532595,2.354144546054014,2.6948351915534747,8.243509322272827,0.26030658216269936
T4,74.69884650227688,0.16803946092951838,2.017552003785079,2.618542786213389,9.241508773489828,0.18998384932025952
T4,93.33559850102723,0.13110593734208056,2.1615324923273267,1.7264228956882468,14.977318642150125,0.23345508110653365
T4,80.47119906130592,0.21390742037442206,2.187436486957865,2.722776246539529,12.301528649440469,0.2616693205440983
T4,68.2745429259502,0.28345414929959395,2.388552529039892,1.805548825828284,18.311697327921408,0.2607801341522919
T4,70.59300131797578,0.16605660903550523,1.7371370628325211,2.9076025321043666,10.44319757537195,0.27605734603069876
